video_id,segment_total,vid_done,vid_pct,aud_done,aud_pct,both_done,both_pct
ivJZpIS_juQ,175,0,0.0,0,0.0,0,0.0
iwBVeDWernA,240,0,0.0,0,0.0,0,0.0
iwzA70u6Uas,134,0,0.0,0,0.0,0,0.0
ixT1IX20wtw,177,177,100.0,0,0.0,0,0.0
iyBOUSNfNSo,190,190,100.0,0,0.0,0,0.0
iyjAsYUuuxg,120,60,50.0,0,0.0,0,0.0
iyoRHDkJKlo,825,389,47.15,0,0.0,0,0.0
iyrCFmCBQ8s,87,87,100.0,0,0.0,0,0.0
izbEQJ_rZKk,244,0,0.0,0,0.0,0,0.0
j-5gvcdoJCQ,290,0,0.0,0,0.0,0,0.0
j0dwTGxUSAc,68,34,50.0,0,0.0,0,0.0
j0fP6m1vg3I,315,0,0.0,0,0.0,0,0.0
j48lzFdEJO0,77,0,0.0,0,0.0,0,0.0
j63kyrThVsk,175,175,100.0,0,0.0,0,0.0
j6EIzvWTKXw,192,0,0.0,0,0.0,0,0.0
j6nSDQu1csE,465,465,100.0,0,0.0,0,0.0
j6o3n35EGwo,204,204,100.0,0,0.0,0,0.0
j74jKuIhwEM,177,0,0.0,0,0.0,0,0.0
j7QCOV9V2Hs,266,0,0.0,0,0.0,0,0.0
j7mv5J7yTgA,128,128,100.0,0,0.0,0,0.0
j7pz4tyn2wU,172,172,100.0,0,0.0,0,0.0
j9XTeNdK7so,71,71,100.0,0,0.0,0,0.0
jAUSum8Pusc,47,0,0.0,0,0.0,0,0.0
jBEb4ULbYzo,73,0,0.0,0,0.0,0,0.0
jCR9lQz3-rs,224,224,100.0,0,0.0,0,0.0
jCsyUaCrZ-g,252,0,0.0,0,0.0,0,0.0
jDiaIO7eVvU,108,108,100.0,0,0.0,0,0.0
jFB75MwWCCY,352,0,0.0,0,0.0,0,0.0
jFqpYlr-lis,79,79,100.0,0,0.0,0,0.0
jFuHSPv--DA,96,0,0.0,0,0.0,0,0.0
jG5HJ6DYb-o,211,0,0.0,0,0.0,0,0.0
jH3lTTxDPzg,203,0,0.0,0,0.0,0,0.0
jHCSaS8UX9w,133,133,100.0,0,0.0,0,0.0
jHG9VNAte0c,167,167,100.0,0,0.0,0,0.0
jHViieftxMc,178,0,0.0,0,0.0,0,0.0
jHtULFrKa2g,407,0,0.0,0,0.0,0,0.0
jIdYIQEYg-I,85,85,100.0,0,0.0,0,0.0
jJkdgDneBho,191,0,0.0,0,0.0,0,0.0
jKI1QiOya8Y,55,0,0.0,0,0.0,0,0.0
jKue68Fuy3s,112,112,100.0,0,0.0,0,0.0
jLZ0kuUGz7Q,23,0,0.0,0,0.0,0,0.0
jLdK4iKqi0s,98,98,100.0,0,0.0,0,0.0
jLt2cwgyZMo,46,0,0.0,0,0.0,0,0.0
jLv9_zyEDrs,161,0,0.0,0,0.0,0,0.0
jLyA0zOXPWs,363,0,0.0,0,0.0,0,0.0
jMNWupxFRUA,135,135,100.0,0,0.0,0,0.0
jNLiHjr3oPA,22,0,0.0,0,0.0,0,0.0
jNTWNwzEPNE,20,0,0.0,0,0.0,0,0.0
jOAuTbzjOlc,56,56,100.0,0,0.0,0,0.0
jOK1KAf6Vr4,182,182,100.0,0,0.0,0,0.0
jOKBwTBFxlI,143,0,0.0,0,0.0,0,0.0
jOseBQnE8i0,12,0,0.0,0,0.0,0,0.0
jPZ_6zCcuPk,179,179,100.0,0,0.0,0,0.0
jRYfvCUcidg,77,0,0.0,0,0.0,0,0.0
jS98VCYIaug,188,0,0.0,0,0.0,0,0.0
jSoXp6wHNk8,328,0,0.0,0,0.0,0,0.0
jSwZ6VSpuOc,179,0,0.0,0,0.0,0,0.0
jTCDUnV-oy4,72,0,0.0,0,0.0,0,0.0
jU5B_sl8NEE,256,0,0.0,0,0.0,0,0.0
jUGT18C_-Mc,92,0,0.0,0,0.0,0,0.0
jUYZAmYPkQw,176,0,0.0,0,0.0,0,0.0
jUiEEUBzfME,80,80,100.0,0,0.0,0,0.0
jVJMqmKNfC4,223,0,0.0,0,0.0,0,0.0
jW0HtJtWFk4,71,0,0.0,0,0.0,0,0.0
jWJpmQgv39Y,143,0,0.0,0,0.0,0,0.0
jWklGswHJIY,442,442,100.0,0,0.0,0,0.0
jXMt81aJOI4,89,89,100.0,0,0.0,0,0.0
jXVtFSXkUtk,253,0,0.0,0,0.0,0,0.0
jY4o9osphqg,100,0,0.0,0,0.0,0,0.0
jZLPYtreWS4,45,0,0.0,0,0.0,0,0.0
jZXKjK4sY3M,317,0,0.0,0,0.0,0,0.0
j_HAL45ykSk,523,0,0.0,0,0.0,0,0.0
j_MwHUMehxI,65,0,0.0,0,0.0,0,0.0
jaVxD7s4_tA,716,362,50.56,0,0.0,0,0.0
jac1339qAtk,104,104,100.0,0,0.0,0,0.0
jbOcDbDKQq8,287,0,0.0,0,0.0,0,0.0
jbVuMkEKb5g,266,266,100.0,0,0.0,0,0.0
jdS0LOxac3E,442,0,0.0,0,0.0,0,0.0
je39jWSGPF0,166,0,0.0,0,0.0,0,0.0
jeMmFcZWwuY,59,0,0.0,0,0.0,0,0.0
jedi1KqPSZc,235,235,100.0,0,0.0,0,0.0
jeuh5LQHXY0,109,109,100.0,0,0.0,0,0.0
jf22RUODbzc,182,90,49.45,0,0.0,0,0.0
jfyfdThTZ88,206,206,100.0,0,0.0,0,0.0
jg-QVd5wNbw,178,178,100.0,0,0.0,0,0.0
jgKW7WZhfps,153,0,0.0,0,0.0,0,0.0
jgOTLU4djGg,177,177,100.0,0,0.0,0,0.0
jgySTSP9t7I,180,0,0.0,0,0.0,0,0.0
jh__h3-1jlY,112,112,100.0,0,0.0,0,0.0
jhs9cxFfRtE,127,127,100.0,0,0.0,0,0.0
jiwlCAcOxAQ,137,137,100.0,0,0.0,0,0.0
jj5z7On2DHg,136,0,0.0,0,0.0,0,0.0
jjAcEY7qg94,80,80,100.0,0,0.0,0,0.0
jjLyVeu6pVk,213,213,100.0,0,0.0,0,0.0
jjqX6KJz1vU,116,116,100.0,0,0.0,0,0.0
jkVtuwtxO_I,204,204,100.0,0,0.0,0,0.0
jn-hPWRbric,327,0,0.0,0,0.0,0,0.0
jn1GB3Dkr6o,356,0,0.0,0,0.0,0,0.0
jn2cb6ItJT8,255,0,0.0,0,0.0,0,0.0
jnK-DWbs5N4,72,0,0.0,0,0.0,0,0.0
jnpD_ONKX5A,71,71,100.0,0,0.0,0,0.0
jnzQWcnp7Q0,220,220,100.0,0,0.0,0,0.0
jo6WeHBqrMI,69,0,0.0,0,0.0,0,0.0
jpHhVJwYLyQ,174,174,100.0,0,0.0,0,0.0
jpMTVwbZJok,204,204,100.0,0,0.0,0,0.0
jpadyNkONBM,193,193,100.0,0,0.0,0,0.0
jpimr-9lJ-Y,83,0,0.0,0,0.0,0,0.0
jpl1jkuICIo,327,327,100.0,0,0.0,0,0.0
jqTYk7VuZgo,51,51,100.0,0,0.0,0,0.0
jsJPJU4tukI,80,0,0.0,0,0.0,0,0.0
jsxI0QjxJs8,157,157,100.0,0,0.0,0,0.0
jt76oD146EA,136,136,100.0,0,0.0,0,0.0
jtQcruCVKls,98,98,100.0,0,0.0,0,0.0
jtSyb099ovE,75,75,100.0,0,0.0,0,0.0
jvp-u5ryLKs,37,0,0.0,0,0.0,0,0.0
jwSDauGb4y4,141,0,0.0,0,0.0,0,0.0
jz-YGDIhroE,107,107,100.0,0,0.0,0,0.0
jzed1FzDHzU,97,0,0.0,0,0.0,0,0.0
jzvCeXkh7io,123,0,0.0,0,0.0,0,0.0
k-d9x9dolOE,120,0,0.0,0,0.0,0,0.0
k0DKSNces1g,159,159,100.0,0,0.0,0,0.0
k0PSBNwfkHY,152,152,100.0,0,0.0,0,0.0
k0pPhL1C5LE,198,198,100.0,0,0.0,0,0.0
k1CA_MdavkA,361,0,0.0,0,0.0,0,0.0
k2TBkzKUadM,181,0,0.0,0,0.0,0,0.0
k2eSLXlzeek,164,0,0.0,0,0.0,0,0.0
k2hIRI10LOA,231,0,0.0,0,0.0,0,0.0
k3ljHhR8XPA,315,0,0.0,0,0.0,0,0.0
k4vkOEdefWo,195,195,100.0,0,0.0,0,0.0
k5F_hEtk9tU,60,0,0.0,0,0.0,0,0.0
k5HjdGUBHMY,127,0,0.0,0,0.0,0,0.0
k5f-L4jWvUY,521,521,100.0,0,0.0,0,0.0
k5lpdgPlBsw,61,61,100.0,0,0.0,0,0.0
k65RizdUV3o,231,0,0.0,0,0.0,0,0.0
k7DXdWAiouw,197,0,0.0,0,0.0,0,0.0
k7HaQZBwv44,118,0,0.0,0,0.0,0,0.0
k7rDzU4TSbo,38,38,100.0,0,0.0,0,0.0
k8_H_hmAkHc,107,0,0.0,0,0.0,0,0.0
k9KftptdChI,115,115,100.0,0,0.0,0,0.0
k9wwpV1-0DE,313,0,0.0,0,0.0,0,0.0
kA3CKVWbNSs,12,12,100.0,0,0.0,0,0.0
kADujQsWO68,257,257,100.0,0,0.0,0,0.0
kALXCv0-_jI,117,0,0.0,0,0.0,0,0.0
kAVx9LwvYxo,133,0,0.0,0,0.0,0,0.0
kCG6F8A9w-w,84,0,0.0,0,0.0,0,0.0
kCTGD13upxY,62,0,0.0,0,0.0,0,0.0
kCrFbTxgKiI,286,0,0.0,0,0.0,0,0.0
kD49hZOAWrk,108,108,100.0,0,0.0,0,0.0
kDm_GstXOz0,157,157,100.0,0,0.0,0,0.0
kE1JclQc7So,13,13,100.0,0,0.0,0,0.0
kEwqEi7wx-0,227,0,0.0,0,0.0,0,0.0
kFWWRG7X5Y4,191,0,0.0,0,0.0,0,0.0
kFpf8pNDr-s,303,0,0.0,0,0.0,0,0.0
kG1SMr9Z8PE,268,0,0.0,0,0.0,0,0.0
kH376OXIWQ4,87,0,0.0,0,0.0,0,0.0
kHog3o3S0Tk,91,91,100.0,0,0.0,0,0.0
kIJbGqbNzT8,182,182,100.0,0,0.0,0,0.0
kIf1KZyis6g,194,194,100.0,0,0.0,0,0.0
kJFfY-eolSw,79,0,0.0,0,0.0,0,0.0
kJrQwSQBdVQ,82,0,0.0,0,0.0,0,0.0
kJxf1r7s3g8,309,309,100.0,0,0.0,0,0.0
kKN02Sg2g9o,110,0,0.0,0,0.0,0,0.0
kLQJihFLQV0,140,0,0.0,0,0.0,0,0.0
kLV0iJhB3Oc,289,0,0.0,0,0.0,0,0.0
kLkNogJ4Rpk,137,137,100.0,0,0.0,0,0.0
kN1wquAnVWM,413,0,0.0,0,0.0,0,0.0
kN4DeTUG-1Q,266,0,0.0,0,0.0,0,0.0
kNiuxYmsD3Q,117,0,0.0,0,0.0,0,0.0
kOP1byfGQrI,276,0,0.0,0,0.0,0,0.0
kOWJULSc7Gk,154,0,0.0,0,0.0,0,0.0
kOaRZx-o2fc,283,0,0.0,0,0.0,0,0.0
kObl8pOy8K4,283,283,100.0,0,0.0,0,0.0
kP5rslxzgpc,80,0,0.0,0,0.0,0,0.0
kPCllE9RUSM,196,0,0.0,0,0.0,0,0.0
kPRRhZ6wzeU,82,0,0.0,0,0.0,0,0.0
kQH4k3DPBJc,95,95,100.0,0,0.0,0,0.0
kQPrKOFdIvI,72,0,0.0,0,0.0,0,0.0
kQmBRrSdHW8,122,122,100.0,0,0.0,0,0.0
kRhqvlFp5MM,433,228,52.66,0,0.0,0,0.0
kSG-7PYI6BM,48,0,0.0,0,0.0,0,0.0
kUnO1PzcqtI,184,92,50.0,0,0.0,0,0.0
kVBF7T672pI,317,0,0.0,0,0.0,0,0.0
kVGdzlCYPig,4,4,100.0,0,0.0,0,0.0
kW4U-Pvzlsk,198,0,0.0,0,0.0,0,0.0
kWIcQYmugo4,55,0,0.0,0,0.0,0,0.0
kX51_Jy_Vqo,122,0,0.0,0,0.0,0,0.0
kXFwdmR6BYU,103,0,0.0,0,0.0,0,0.0
kXnwIXDwDsU,182,182,100.0,0,0.0,0,0.0
kXrRy1WbQbA,363,0,0.0,0,0.0,0,0.0
kXzFpaZW3Uk,69,0,0.0,0,0.0,0,0.0
kYjMfKQaDQs,53,53,100.0,0,0.0,0,0.0
kYnoc8jtp6Q,174,174,100.0,0,0.0,0,0.0
kYzeO1ZQd1I,161,0,0.0,0,0.0,0,0.0
k_092RecuvQ,728,728,100.0,0,0.0,0,0.0
k_SVqdbDeTA,162,162,100.0,0,0.0,0,0.0
k_XkuJzGpYI,34,34,100.0,0,0.0,0,0.0
k_oSNrXvOzM,150,150,100.0,0,0.0,0,0.0
kaDrEd5ORoE,72,72,100.0,0,0.0,0,0.0
kbAvcDxe94E,289,0,0.0,0,0.0,0,0.0
kbKJmhuxN8s,208,208,100.0,0,0.0,0,0.0
kbKyneAiTn4,242,242,100.0,0,0.0,0,0.0
kcSfYoWafbI,158,158,100.0,0,0.0,0,0.0
kchif3M_ukE,151,151,100.0,0,0.0,0,0.0
kd7yZDmHvs0,65,65,100.0,0,0.0,0,0.0
kdR1PgYrhUc,62,62,100.0,0,0.0,0,0.0
kdmrXQEhh1c,189,0,0.0,0,0.0,0,0.0
kebNiWhjNCw,149,149,100.0,0,0.0,0,0.0
kfBm2YaF5Pg,80,0,0.0,0,0.0,0,0.0
kgV-kb-jzQU,128,0,0.0,0,0.0,0,0.0
kgrf7UfwZpg,74,0,0.0,0,0.0,0,0.0
kgwzD9_O2v8,399,197,49.37,0,0.0,0,0.0
khTtDIfpHBw,10,10,100.0,0,0.0,0,0.0
ki-v5HCHpHU,132,132,100.0,0,0.0,0,0.0
kiAfya_VJus,154,0,0.0,0,0.0,0,0.0
kkD5lviWmOY,103,0,0.0,0,0.0,0,0.0
kkDGpZaQkB0,68,68,100.0,0,0.0,0,0.0
kkGVBeaWU8s,133,133,100.0,0,0.0,0,0.0
kkk9y66ZQaM,171,0,0.0,0,0.0,0,0.0
kl4qvHqr0RY,386,0,0.0,0,0.0,0,0.0
klowmPzQkiw,68,0,0.0,0,0.0,0,0.0
km9f2L4gIuc,39,0,0.0,0,0.0,0,0.0
kmhWXtDPGF4,6,0,0.0,0,0.0,0,0.0
kmse3JoDeeg,483,483,100.0,0,0.0,0,0.0
knWq28BgzTQ,178,0,0.0,0,0.0,0,0.0
koPmZ0VSUk8,241,0,0.0,0,0.0,0,0.0
koaxywO4K40,3,0,0.0,0,0.0,0,0.0
kqAHOhB4hD0,199,197,98.99,0,0.0,0,0.0
kqPxitM9TBo,196,196,100.0,0,0.0,0,0.0
kqcVXLryYAs,287,287,100.0,0,0.0,0,0.0
kr2tTST94y4,213,107,50.23,0,0.0,0,0.0
krPc-pzQHh8,90,0,0.0,0,0.0,0,0.0
krznHIAgwcY,218,218,100.0,0,0.0,0,0.0
ks945Ckipgc,112,0,0.0,0,0.0,0,0.0
kslqD-uIlmE,253,127,50.2,0,0.0,0,0.0
ku8EPlY4ig8,126,0,0.0,0,0.0,0,0.0
kuK3HRXw5pk,9,9,100.0,0,0.0,0,0.0
kvFNUJcla10,70,0,0.0,0,0.0,0,0.0
kwZfHUj9UOM,5,5,100.0,0,0.0,0,0.0
kwpMovT74Ko,134,0,0.0,0,0.0,0,0.0
kxJvXE6NXVU,61,0,0.0,0,0.0,0,0.0
ky6N3tgn2cU,450,0,0.0,0,0.0,0,0.0
kyGjp22QAK4,12,0,0.0,0,0.0,0,0.0
kyJ6E_48FL8,139,0,0.0,0,0.0,0,0.0
kyZS-IZL6Qo,152,0,0.0,0,0.0,0,0.0
ky_4Y1-Xyz4,219,219,100.0,0,0.0,0,0.0
kzE7mw7wh38,41,41,100.0,0,0.0,0,0.0
l-5wsOlplV4,218,0,0.0,0,0.0,0,0.0
l-74s7Zr3tw,175,175,100.0,0,0.0,0,0.0
l-akpQZD5pk,298,298,100.0,0,0.0,0,0.0
l-bvbpNybBs,63,63,100.0,0,0.0,0,0.0
l-nsPKr5tSM,653,326,49.92,0,0.0,0,0.0
l11VCrkMV8U,239,0,0.0,0,0.0,0,0.0
l1WCyEWvBow,217,217,100.0,0,0.0,0,0.0
l1ikSFts1cU,482,0,0.0,0,0.0,0,0.0
l1mK7-uQm3M,72,0,0.0,0,0.0,0,0.0
l1tRWJgkLIs,105,0,0.0,0,0.0,0,0.0
l2_Ya1TxkcU,64,0,0.0,0,0.0,0,0.0
l2j6clkfblg,117,0,0.0,0,0.0,0,0.0
l3TU3UAEu-s,101,0,0.0,0,0.0,0,0.0
l3XOVJuwBdM,106,0,0.0,0,0.0,0,0.0
l42x2MWp5yM,181,0,0.0,0,0.0,0,0.0
l44yWbrCaf8,84,84,100.0,0,0.0,0,0.0
l4E2zgF74NI,260,260,100.0,0,0.0,0,0.0
l4jxwidVrys,6,6,100.0,0,0.0,0,0.0
l5_L6mvaDLU,220,220,100.0,0,0.0,0,0.0
l6bj2Data6c,160,160,100.0,0,0.0,0,0.0
l7BNuCRSkmg,170,0,0.0,0,0.0,0,0.0
l7QRSz2nLQo,124,124,100.0,0,0.0,0,0.0
l92IEPZP0TM,169,0,0.0,0,0.0,0,0.0
l9wilikrmFk,178,178,100.0,0,0.0,0,0.0
lA1BcL2rVNY,360,0,0.0,0,0.0,0,0.0
lA9OPBw3dbI,65,0,0.0,0,0.0,0,0.0
lBHg22FUDlM,174,174,100.0,0,0.0,0,0.0
lBnZYeJoPJY,272,272,100.0,0,0.0,0,0.0
lCUv9oGVB0E,133,133,100.0,0,0.0,0,0.0
lDwEySmaoa4,21,0,0.0,0,0.0,0,0.0
lEFvcIpvGEU,100,100,100.0,0,0.0,0,0.0
lErzUOwX_wk,157,0,0.0,0,0.0,0,0.0
lFKQRmGoD9k,651,0,0.0,0,0.0,0,0.0
lGFgjjGi-tU,248,113,45.56,0,0.0,0,0.0
lGIxgrv98zI,171,171,100.0,0,0.0,0,0.0
lGhbEbCa32w,20,0,0.0,0,0.0,0,0.0
lH-f92nIAxw,111,111,100.0,0,0.0,0,0.0
lH1bemnt1eY,227,227,100.0,0,0.0,0,0.0
lHFfXt2ieXE,38,0,0.0,0,0.0,0,0.0
lHRPh99aFD4,253,0,0.0,0,0.0,0,0.0
lHlY9r0NHQM,148,0,0.0,0,0.0,0,0.0
lI2sTmQfdRA,210,105,50.0,0,0.0,0,0.0
lJGRceWub98,365,0,0.0,0,0.0,0,0.0
lJUOTvFpZUs,86,86,100.0,0,0.0,0,0.0
lJxXCj1fbAI,84,0,0.0,0,0.0,0,0.0
lJxdlhY-1n8,354,0,0.0,0,0.0,0,0.0
lK-9UqKnb1g,246,0,0.0,0,0.0,0,0.0
lKff3amdVXo,295,295,100.0,0,0.0,0,0.0
lKoXhTuUOI8,44,0,0.0,0,0.0,0,0.0
lL5q7R08_Hg,249,249,100.0,0,0.0,0,0.0
lLSIklQSMro,110,110,100.0,0,0.0,0,0.0
lLWqIKZ6lnU,62,62,100.0,0,0.0,0,0.0
lM07BQ0xJds,240,240,100.0,0,0.0,0,0.0
lMURd2tKt8A,152,152,100.0,0,0.0,0,0.0
lNWPFUFjHOA,132,0,0.0,0,0.0,0,0.0
lNgymdf0h3A,103,103,100.0,0,0.0,0,0.0
lNlmKfuHbeo,144,144,100.0,0,0.0,0,0.0
lNmNS-63gNs,74,74,100.0,0,0.0,0,0.0
lO0LgVn-VZQ,113,0,0.0,0,0.0,0,0.0
lPM1zdugtok,182,91,50.0,0,0.0,0,0.0
lPRWHoExvMc,205,205,100.0,0,0.0,0,0.0
lQ6JjNZsch8,235,235,100.0,0,0.0,0,0.0
lQIWvWr3Y3U,97,0,0.0,0,0.0,0,0.0
lQRWMMYYeSo,12,0,0.0,0,0.0,0,0.0
lR-4d-Qj8SU,201,0,0.0,0,0.0,0,0.0
lR5kBlP-ee4,830,416,50.12,0,0.0,0,0.0
lRuFvGTIL38,100,100,100.0,0,0.0,0,0.0
lRv2lue9e3I,40,40,100.0,0,0.0,0,0.0
lSWq8NUtcg8,404,0,0.0,0,0.0,0,0.0
lSvVUKaEHtE,129,129,100.0,0,0.0,0,0.0
lTI9FDSLv8s,192,192,100.0,0,0.0,0,0.0
lV27WWaDOls,146,146,100.0,0,0.0,0,0.0
lVNwtH1qJ6c,162,162,100.0,0,0.0,0,0.0
lWSQc6aDmHE,27,0,0.0,0,0.0,0,0.0
lYIC89r7ed8,65,65,100.0,0,0.0,0,0.0
lYZ5nhXENUg,68,68,100.0,0,0.0,0,0.0
lYbmCyhJhX8,180,0,0.0,0,0.0,0,0.0
l_P5zWQXr2s,42,42,100.0,0,0.0,0,0.0
la9nJn1juLw,149,149,100.0,0,0.0,0,0.0
lalmj4i4-eM,105,105,100.0,0,0.0,0,0.0
lb0GPuaN708,34,34,100.0,0,0.0,0,0.0
lb_ZJylekWo,82,82,100.0,0,0.0,0,0.0
lbt6osD_UO8,91,91,100.0,0,0.0,0,0.0
lcVU5BUtNpE,100,0,0.0,0,0.0,0,0.0
lcpoOF7Rm9g,360,360,100.0,0,0.0,0,0.0
ld6x3wsuwG8,161,161,100.0,0,0.0,0,0.0
ldlaftvFIY4,188,0,0.0,0,0.0,0,0.0
le2TPzUfMEY,108,0,0.0,0,0.0,0,0.0
le8zfFGeKBw,155,0,0.0,0,0.0,0,0.0
leC2wzxeAeo,304,0,0.0,0,0.0,0,0.0
lenpARWMyEY,63,63,100.0,0,0.0,0,0.0
leqadXTl6FU,198,0,0.0,0,0.0,0,0.0
lez1hQxweFU,58,0,0.0,0,0.0,0,0.0
lfSy4rJcpEQ,63,63,100.0,0,0.0,0,0.0
lgJxejyfaAo,158,158,100.0,0,0.0,0,0.0
linJzM49ldI,105,0,0.0,0,0.0,0,0.0
ljLFlLK0hfk,65,65,100.0,0,0.0,0,0.0
llEK6gMtNs8,196,0,0.0,0,0.0,0,0.0
lmDn-xLaGTw,247,0,0.0,0,0.0,0,0.0
lmDsntHpUIM,185,185,100.0,0,0.0,0,0.0
lnKuevEYACw,117,0,0.0,0,0.0,0,0.0
lnvsB_Qhkbs,51,0,0.0,0,0.0,0,0.0
lpc00XkEgMg,228,0,0.0,0,0.0,0,0.0
lptYkKQnBW0,202,202,100.0,0,0.0,0,0.0
lpux5ksqvyg,233,0,0.0,0,0.0,0,0.0
lq8xQvwxT_A,360,360,100.0,0,0.0,0,0.0
lqkKEtkOeUM,151,0,0.0,0,0.0,0,0.0
lqwc7IOfgH8,94,94,100.0,0,0.0,0,0.0
lr0OlmAQYws,130,0,0.0,0,0.0,0,0.0
ltNH4SQyJz8,42,42,100.0,0,0.0,0,0.0
ltONF0LH3ec,220,0,0.0,0,0.0,0,0.0
lv1xylNEl8E,150,150,100.0,0,0.0,0,0.0
lvrzqf-8E1c,357,0,0.0,0,0.0,0,0.0
lw2bAhSLpew,118,118,100.0,0,0.0,0,0.0
lxAAr-G8kRI,301,0,0.0,0,0.0,0,0.0
lxfg2kS88H8,80,0,0.0,0,0.0,0,0.0
lyDjmSafY9g,381,0,0.0,0,0.0,0,0.0
lygt-hV6iDU,39,39,100.0,0,0.0,0,0.0
lz53nunjNB8,381,381,100.0,0,0.0,0,0.0
lzeZuTGf6bI,13,13,100.0,0,0.0,0,0.0
lzkVNOytGp4,124,124,100.0,0,0.0,0,0.0
lzwpVHMIm3Q,186,0,0.0,0,0.0,0,0.0
m-vbnAVR2Yk,90,90,100.0,0,0.0,0,0.0
m0Hqdq_msfE,87,87,100.0,0,0.0,0,0.0
m0bVMldjvsk,152,0,0.0,0,0.0,0,0.0
m0iUNnMNN9U,20,12,60.0,0,0.0,0,0.0
m0jySU0Ep98,268,268,100.0,0,0.0,0,0.0
m0no7-NwhkM,129,0,0.0,0,0.0,0,0.0
m1KYFdHX8Aw,62,62,100.0,0,0.0,0,0.0
m2-UUg68SKU,243,243,100.0,0,0.0,0,0.0
m3M3MPdUpaA,119,119,100.0,0,0.0,0,0.0
m3l179Avv08,622,622,100.0,0,0.0,0,0.0
m4DsDOgKgCE,86,86,100.0,0,0.0,0,0.0
m4QL9jcXFvs,191,191,100.0,0,0.0,0,0.0
m5fX7uSjb6w,211,211,100.0,0,0.0,0,0.0
m5m3_U0qsq4,321,0,0.0,0,0.0,0,0.0
m5nIPFtBNOk,233,0,0.0,0,0.0,0,0.0
m6ISoGg5MfM,279,0,0.0,0,0.0,0,0.0
m6NAIPDSlAA,146,0,0.0,0,0.0,0,0.0
m6OqnAFhFhM,140,140,100.0,0,0.0,0,0.0
m6RlpBndg1M,245,0,0.0,0,0.0,0,0.0
m6qSoo4frd4,216,0,0.0,0,0.0,0,0.0
m77mgu7cSmQ,190,190,100.0,0,0.0,0,0.0
m7kKJioNfgg,119,119,100.0,0,0.0,0,0.0
m8QgRzG9zs4,133,0,0.0,0,0.0,0,0.0
m9HJu26Oh_k,226,0,0.0,0,0.0,0,0.0
m9I1DrNGHYg,100,0,0.0,0,0.0,0,0.0
m9YYGWeWJgA,142,142,100.0,0,0.0,0,0.0
mA9iLFd3V8c,121,121,100.0,0,0.0,0,0.0
mAG_IUCVAXk,151,0,0.0,0,0.0,0,0.0
mAQr-rHWnV8,113,0,0.0,0,0.0,0,0.0
mAvEkczWzUA,384,0,0.0,0,0.0,0,0.0
mBaH5r4asNk,293,293,100.0,0,0.0,0,0.0
mBnuFczcx1s,185,0,0.0,0,0.0,0,0.0
mCfH2uahBOM,144,144,100.0,0,0.0,0,0.0
mCmrpWa1KoQ,142,142,100.0,0,0.0,0,0.0
mDLPansKeQU,380,219,57.63,0,0.0,0,0.0
mENeZHHHGOs,290,146,50.34,0,0.0,0,0.0
mGE69LoiXw4,71,71,100.0,0,0.0,0,0.0
mGWpjB2PhRk,365,0,0.0,0,0.0,0,0.0
mGonxK0z_M8,104,0,0.0,0,0.0,0,0.0
mHKVSQq-dyE,454,0,0.0,0,0.0,0,0.0
mHZchlXQ80o,78,78,100.0,0,0.0,0,0.0
mHoVvtaI6LY,164,0,0.0,0,0.0,0,0.0
mIAPScffnTQ,97,97,100.0,0,0.0,0,0.0
mJ_WhDt2hnk,170,0,0.0,0,0.0,0,0.0
mK9Rcgf5ENM,101,0,0.0,0,0.0,0,0.0
mLWzZ-eEUAY,159,0,0.0,0,0.0,0,0.0
mLsTXy0c83k,295,295,100.0,0,0.0,0,0.0
mLus22RM9K4,270,0,0.0,0,0.0,0,0.0
mM6GvxCvu1M,379,0,0.0,0,0.0,0,0.0
mMEv17I1-FA,175,175,100.0,0,0.0,0,0.0
mMScep7iudo,92,0,0.0,0,0.0,0,0.0
mNWIvSK1bi8,315,0,0.0,0,0.0,0,0.0
mN_9J4rAZKI,52,0,0.0,0,0.0,0,0.0
mOWwgzZdWZE,196,196,100.0,0,0.0,0,0.0
mP2X62hwu50,67,0,0.0,0,0.0,0,0.0
mPYK3JYi2bk,122,0,0.0,0,0.0,0,0.0
mPxY35odb1Y,299,0,0.0,0,0.0,0,0.0
mQ1QQ5r3Knw,111,111,100.0,0,0.0,0,0.0
mQM61aRLbmY,145,145,100.0,0,0.0,0,0.0
mQUmy6gkwWg,467,0,0.0,0,0.0,0,0.0
mR1c75D6ZvQ,198,0,0.0,0,0.0,0,0.0
mR3lyM6pBKw,192,0,0.0,0,0.0,0,0.0
mRwncre7DSM,181,181,100.0,0,0.0,0,0.0
mSR5ycGPlao,297,297,100.0,0,0.0,0,0.0
mUBXUyRoQco,52,0,0.0,0,0.0,0,0.0
mVO-50e5_js,81,0,0.0,0,0.0,0,0.0
mVS-GCJi6Xw,159,159,100.0,0,0.0,0,0.0
mVYmlGv1XgM,297,297,100.0,0,0.0,0,0.0
mWXtf4b4xEk,225,225,100.0,0,0.0,0,0.0
mXVkKK-bdbI,172,0,0.0,0,0.0,0,0.0
mXeuJNjF9kM,616,0,0.0,0,0.0,0,0.0
mXrJdm86DMc,227,0,0.0,0,0.0,0,0.0
mXuqQrKgEzo,133,133,100.0,0,0.0,0,0.0
mYAgeBpcz70,133,0,0.0,0,0.0,0,0.0
